,degree_centrality
92137,0.000445612940599795
50085,0.000178245176239918
33611,0.0005792968227797335
37498,0.000356490352479836
63610,0.000356490352479836
96189,0.000534735528719754
79132,0.000534735528719754
88853,0.000356490352479836
62225,0.00040105164653981553
33051,0.000445612940599795
23706,0.0003119290584198565
76924,0.000356490352479836
37910,0.000267367764359877
47249,0.000267367764359877
32313,0.0001336838821799385
56977,0.0004901742346597745
99804,0.000267367764359877
72708,0.000267367764359877
40215,0.000356490352479836
23013,0.0004901742346597745
2364,0.000445612940599795
74182,0.0003119290584198565
17469,8.9122588119959e-05
78422,0.000356490352479836
26029,0.0005792968227797335
34317,0.00040105164653981553
16509,0.000267367764359877
81012,0.0003119290584198565
30479,0.0003119290584198565
3795,0.000267367764359877
9204,0.0003119290584198565
66314,0.000445612940599795
49808,0.000178245176239918
18168,0.000445612940599795
98219,0.000178245176239918
52580,0.0002228064702998975
72351,0.000623858116839713
52462,0.000445612940599795
58115,0.000178245176239918
22916,0.0002228064702998975
23369,0.0001336838821799385
82398,0.0005792968227797335
80293,0.0005792968227797335
90550,0.00040105164653981553
8104,0.0004901742346597745
14152,0.0004901742346597745
10637,0.000445612940599795
34748,0.000178245176239918
26888,0.0001336838821799385
55651,0.0002228064702998975
68755,0.000178245176239918
21299,0.000267367764359877
50262,0.000178245176239918
68207,0.0003119290584198565
27028,0.000356490352479836
91258,0.0004901742346597745
43585,0.0001336838821799385
42378,0.000534735528719754
42885,0.000267367764359877
5084,0.0004901742346597745
52746,0.0003119290584198565
19791,0.0003119290584198565
34182,0.000267367764359877
55532,0.000267367764359877
94789,0.000356490352479836
91996,0.000356490352479836
1793,0.0002228064702998975
84283,0.0005792968227797335
34283,0.000267367764359877
3905,0.00040105164653981553
30126,0.000267367764359877
22608,0.0003119290584198565
31842,4.45612940599795e-05
82853,0.000267367764359877
66812,0.000534735528719754
7875,0.000267367764359877
25613,0.000267367764359877
45952,0.0004901742346597745
15622,0.0007575419990196515
100620,0.000267367764359877
73788,0.000267367764359877
86805,0.00040105164653981553
37155,0.0003119290584198565
8232,0.0004901742346597745
100472,0.0002228064702998975
48997,0.00040105164653981553
8203,0.0002228064702998975
74633,0.00040105164653981553
64639,0.000623858116839713
25687,0.000623858116839713
6947,0.0006684194108996925
1299,0.000534735528719754
55374,0.000356490352479836
52561,0.00040105164653981553
29569,0.0003119290584198565
77957,0.0002228064702998975
44131,0.0003119290584198565
78122,0.000356490352479836
53055,0.000445612940599795
68198,0.0002228064702998975
53366,0.0003119290584198565
88042,0.0001336838821799385
16056,0.0004901742346597745
12077,0.0005792968227797335
89042,0.000356490352479836
37275,0.000267367764359877
22305,0.0002228064702998975
8637,8.9122588119959e-05
61975,0.000267367764359877
43157,0.000445612940599795
19676,0.000445612940599795
56656,0.0002228064702998975
43550,0.000534735528719754
92296,0.000534735528719754
52472,0.0005792968227797335
33958,0.000267367764359877
21066,0.0003119290584198565
8209,0.000356490352479836
54748,0.000267367764359877
96722,0.000445612940599795
74137,0.00040105164653981553
11456,0.000445612940599795
11765,0.000445612940599795
60891,0.000445612940599795
97831,0.0004901742346597745
10485,0.0004901742346597745
16744,0.000534735528719754
51121,0.000445612940599795
93283,0.000534735528719754
68711,0.00040105164653981553
56707,0.00040105164653981553
22156,0.000356490352479836
25505,0.0005792968227797335
78849,0.0002228064702998975
22506,0.000178245176239918
72182,0.000267367764359877
18402,0.0008466645871396105
100083,0.0005792968227797335
91760,0.0002228064702998975
70582,0.000356490352479836
22780,0.0001336838821799385
55404,0.00040105164653981553
84925,0.00040105164653981553
17980,0.000267367764359877
100094,0.000267367764359877
27565,0.000356490352479836
14154,0.00040105164653981553
4871,0.00040105164653981553
92649,0.000356490352479836
30407,0.000445612940599795
39192,0.0006684194108996925
31660,0.000356490352479836
62923,0.00040105164653981553
92413,0.000356490352479836
85119,0.000445612940599795
2592,0.000267367764359877
89184,0.000356490352479836
68061,0.000445612940599795
92692,0.000445612940599795
13009,0.000445612940599795
43833,0.0005792968227797335
92601,0.000356490352479836
77669,0.0002228064702998975
71607,0.000267367764359877
90039,0.000178245176239918
54322,0.0004901742346597745
40377,0.0005792968227797335
28747,0.000623858116839713
8164,0.00040105164653981553
40634,0.000445612940599795
27872,0.0002228064702998975
72785,0.000356490352479836
40623,0.0004901742346597745
94463,0.0001336838821799385
57542,0.000445612940599795
42108,0.000445612940599795
21962,0.0005792968227797335
3970,0.000623858116839713
56873,0.000445612940599795
100662,0.000445612940599795
30132,0.0002228064702998975
59300,0.0004901742346597745
5522,0.0005792968227797335
96498,0.000178245176239918
100782,0.0003119290584198565
92258,0.0002228064702998975
69695,0.0003119290584198565
70792,0.00040105164653981553
43106,0.00040105164653981553
5108,0.000534735528719754
6445,0.0002228064702998975
61220,0.000267367764359877
38552,0.0002228064702998975
55904,0.000267367764359877
40521,0.000356490352479836
11387,0.000267367764359877
78551,0.0004901742346597745
22376,0.000356490352479836
26880,0.0003119290584198565
8141,0.000267367764359877
34083,0.000445612940599795
49786,0.0001336838821799385
25867,0.00040105164653981553
4819,0.000356490352479836
91561,0.00040105164653981553
68572,0.0002228064702998975
24101,0.000178245176239918
59157,0.0003119290584198565
10634,0.000178245176239918
49800,0.000356490352479836
30750,0.000356490352479836
33739,0.0003119290584198565
33661,0.0004901742346597745
35202,0.000534735528719754
29242,0.000534735528719754
9508,0.00040105164653981553
50635,0.0002228064702998975
91010,0.000178245176239918
59352,0.0002228064702998975
29414,0.0002228064702998975
82553,0.000445612940599795
36227,0.0001336838821799385
58688,0.000356490352479836
92043,0.000267367764359877
7120,0.000534735528719754
4875,0.0003119290584198565
34002,0.0004901742346597745
71471,0.000267367764359877
91980,0.000267367764359877
80950,0.000267367764359877
84251,0.000267367764359877
1784,0.000356490352479836
53386,0.00040105164653981553
86558,0.000178245176239918
38292,0.000534735528719754
84432,0.000445612940599795
18654,0.0003119290584198565
43398,0.000445612940599795
24310,0.0006684194108996925
94547,0.000534735528719754
18035,0.00040105164653981553
81912,0.000356490352479836
43522,0.0003119290584198565
63529,0.0003119290584198565
41704,0.0003119290584198565
43780,8.9122588119959e-05
77249,0.00040105164653981553
49118,0.0004901742346597745
39517,0.000267367764359877
15152,0.00040105164653981553
99325,0.00040105164653981553
32064,0.000267367764359877
60957,0.0003119290584198565
17163,0.00040105164653981553
67834,0.000356490352479836
66049,0.00040105164653981553
54297,0.000178245176239918
43446,0.000534735528719754
11465,0.0003119290584198565
100489,0.000178245176239918
86678,0.000356490352479836
26673,0.000356490352479836
39831,0.0002228064702998975
24889,0.00040105164653981553
49315,0.000534735528719754
86706,0.000534735528719754
4759,0.000623858116839713
62126,0.000178245176239918
29529,0.0003119290584198565
17058,0.00040105164653981553
23883,0.000445612940599795
94621,0.000356490352479836
75841,0.00040105164653981553
83741,0.0003119290584198565
25919,0.000356490352479836
35900,0.0001336838821799385
43379,8.9122588119959e-05
55052,0.0006684194108996925
1269,0.0002228064702998975
81551,0.000267367764359877
62077,0.0004901742346597745
95802,0.0004901742346597745
82806,0.000356490352479836
46507,0.000445612940599795
12799,0.0002228064702998975
59313,0.000356490352479836
38031,0.000267367764359877
83719,0.000356490352479836
94533,4.45612940599795e-05
10165,0.0003119290584198565
49125,0.000445612940599795
86885,0.000356490352479836
70709,0.000356490352479836
11124,0.000267367764359877
96975,0.0006684194108996925
5285,0.000356490352479836
41523,0.0005792968227797335
45458,0.00040105164653981553
94272,0.000267367764359877
34072,0.0004901742346597745
57549,0.000356490352479836
81036,0.0004901742346597745
8603,0.000267367764359877
27594,0.0004901742346597745
11211,0.000445612940599795
39829,0.000534735528719754
14543,0.00040105164653981553
48180,0.0002228064702998975
11662,0.0003119290584198565
7330,0.0007575419990196515
6069,0.0003119290584198565
41170,0.0002228064702998975
46548,0.000356490352479836
53475,0.000445612940599795
91777,0.0007575419990196515
16367,0.0003119290584198565
81855,0.000356490352479836
58318,0.0004901742346597745
61755,0.000623858116839713
50181,0.000623858116839713
100617,0.000534735528719754
11734,0.0003119290584198565
47354,0.00040105164653981553
93653,0.0001336838821799385
59131,0.0004901742346597745
67073,0.000712980704959672
35600,0.00040105164653981553
30342,0.000178245176239918
49628,0.000267367764359877
79703,0.0003119290584198565
38820,0.00040105164653981553
8267,0.000534735528719754
49699,0.000356490352479836
43775,0.000534735528719754
48652,0.000178245176239918
59151,0.000267367764359877
20772,0.000445612940599795
30311,0.000534735528719754
30053,0.00040105164653981553
67725,0.000534735528719754
23835,0.0002228064702998975
79381,0.00040105164653981553
31295,0.000267367764359877
30368,0.0003119290584198565
60703,0.000445612940599795
37884,0.0003119290584198565
64288,0.00040105164653981553
8626,0.000356490352479836
58922,8.9122588119959e-05
25906,0.0003119290584198565
44992,0.000445612940599795
43777,0.000534735528719754
50412,0.000445612940599795
38298,0.000445612940599795
90797,0.0004901742346597745
75031,0.000267367764359877
32491,0.0001336838821799385
69250,0.000356490352479836
84687,0.00040105164653981553
27290,0.000356490352479836
35467,0.0004901742346597745
41263,0.000267367764359877
75145,0.000267367764359877
97940,0.0003119290584198565
15289,0.000356490352479836
12020,0.000267367764359877
90903,0.000445612940599795
16972,0.00040105164653981553
10764,0.000356490352479836
67991,0.000267367764359877
9939,4.45612940599795e-05
49565,0.0005792968227797335
22482,0.000178245176239918
29861,0.000534735528719754
52073,0.0001336838821799385
64501,0.0001336838821799385
83668,0.000178245176239918
41062,0.0003119290584198565
15317,0.0001336838821799385
83816,0.0002228064702998975
62083,0.0003119290584198565
99012,0.000356490352479836
16963,0.0003119290584198565
100906,0.000178245176239918
14899,0.000178245176239918
39722,0.000356490352479836
12461,0.0003119290584198565
99007,0.0003119290584198565
27197,0.0001336838821799385
100703,0.000267367764359877
75376,0.0004901742346597745
24890,0.0003119290584198565
75369,0.0004901742346597745
22344,0.0004901742346597745
87805,0.000534735528719754
14362,0.000445612940599795
83505,0.0005792968227797335
30158,0.000356490352479836
95088,0.000445612940599795
54140,0.0003119290584198565
11382,0.000267367764359877
46516,0.0003119290584198565
53792,0.00040105164653981553
61554,0.000178245176239918
22805,0.0001336838821799385
37923,0.00040105164653981553
98972,0.000178245176239918
25185,0.00040105164653981553
40872,0.000267367764359877
42347,0.000534735528719754
52541,0.000356490352479836
71107,0.000178245176239918
17004,0.00040105164653981553
81055,4.45612940599795e-05
2889,0.000356490352479836
27409,0.0002228064702998975
87662,0.000356490352479836
8621,8.9122588119959e-05
23546,0.0003119290584198565
98888,0.000178245176239918
62164,0.000178245176239918
53310,0.000178245176239918
83848,0.000178245176239918
10021,0.000356490352479836
91424,8.9122588119959e-05
35393,0.000356490352479836
44572,0.0002228064702998975
4585,0.0001336838821799385
10716,0.0001336838821799385
72132,8.9122588119959e-05
90845,0.000356490352479836
72581,0.0003119290584198565
100848,0.0004901742346597745
82278,0.000356490352479836
29223,0.000267367764359877
17041,0.000178245176239918
41147,0.000178245176239918
19118,0.000356490352479836
41950,0.000445612940599795
32242,0.00040105164653981553
21388,0.0002228064702998975
93163,0.0001336838821799385
74186,0.000267367764359877
61484,0.000356490352479836
98028,0.0002228064702998975
4775,8.9122588119959e-05
23074,0.00040105164653981553
58353,0.000178245176239918
34365,0.000178245176239918
44563,0.0002228064702998975
76922,0.000445612940599795
75115,0.000445612940599795
61026,0.000445612940599795
84486,0.0003119290584198565
12184,0.0004901742346597745
58190,0.000267367764359877
42143,0.000445612940599795
29692,0.000178245176239918
78802,0.0003119290584198565
53335,0.0003119290584198565
100754,0.0001336838821799385
77732,0.0003119290584198565
73281,0.000267367764359877
22835,0.0003119290584198565
97071,0.0003119290584198565
100611,0.000178245176239918
19944,0.00040105164653981553
41599,0.000534735528719754
97460,0.000623858116839713
62917,0.000267367764359877
58200,0.000267367764359877
59998,0.000623858116839713
82267,0.000534735528719754
52953,0.0003119290584198565
2987,0.000534735528719754
63390,0.000267367764359877
41640,0.000445612940599795
3261,0.0002228064702998975
70524,0.000267367764359877
88594,0.000267367764359877
14697,0.000267367764359877
58247,0.000534735528719754
10942,0.000356490352479836
11466,0.000534735528719754
89455,0.00040105164653981553
41967,0.000356490352479836
12229,0.00040105164653981553
5556,0.000267367764359877
44128,0.000267367764359877
38315,0.000445612940599795
65369,0.000267367764359877
58141,0.0002228064702998975
39101,0.000178245176239918
13198,0.000356490352479836
53873,0.000356490352479836
39383,0.000178245176239918
39680,0.0002228064702998975
53548,0.0002228064702998975
83264,0.0001336838821799385
68438,0.0004901742346597745
72704,0.0002228064702998975
19036,0.000267367764359877
48135,0.000356490352479836
76712,0.0002228064702998975
23849,0.000445612940599795
20883,0.000445612940599795
19668,0.0004901742346597745
6016,0.000445612940599795
58400,0.000267367764359877
8094,0.000267367764359877
63654,0.0004901742346597745
84985,0.000356490352479836
2100,8.9122588119959e-05
86356,8.9122588119959e-05
29286,0.0002228064702998975
55540,0.000445612940599795
94328,8.9122588119959e-05
52403,0.00040105164653981553
44228,0.000445612940599795
68243,0.0002228064702998975
83030,0.000267367764359877
20011,0.000267367764359877
94040,0.0001336838821799385
47718,0.000356490352479836
28035,0.0003119290584198565
89631,0.0003119290584198565
44743,0.0004901742346597745
65471,0.0003119290584198565
67897,0.0004901742346597745
66312,0.000267367764359877
88769,0.000445612940599795
52420,0.0002228064702998975
96121,0.000356490352479836
62623,0.000445612940599795
76145,0.000534735528719754
50784,0.000356490352479836
7246,0.000356490352479836
48490,0.0001336838821799385
28386,0.000534735528719754
66715,8.9122588119959e-05
57778,0.000534735528719754
67098,0.000356490352479836
42441,0.000534735528719754
75588,0.000623858116839713
84826,0.00040105164653981553
93646,0.000356490352479836
75133,0.0004901742346597745
61338,0.000534735528719754
20863,0.000267367764359877
65491,0.000267367764359877
53258,0.0002228064702998975
40739,0.000356490352479836
62931,0.000267367764359877
77676,0.000178245176239918
26448,0.0001336838821799385
59872,0.0005792968227797335
63501,0.000178245176239918
84795,0.0003119290584198565
97344,0.0001336838821799385
27810,0.000178245176239918
74173,0.000178245176239918
52735,0.00040105164653981553
3142,0.000356490352479836
54562,0.0002228064702998975
42991,0.0004901742346597745
21586,0.000534735528719754
20197,0.00040105164653981553
6194,0.0002228064702998975
99452,0.000534735528719754
30337,0.0005792968227797335
66568,0.00040105164653981553
84326,0.000356490352479836
1507,0.000445612940599795
27422,0.00040105164653981553
64960,0.0003119290584198565
14372,0.0003119290584198565
36143,0.000356490352479836
58339,0.0003119290584198565
37458,0.0001336838821799385
63557,0.000534735528719754
51654,0.000267367764359877
6994,0.000445612940599795
61118,0.0004901742346597745
7296,0.0004901742346597745
43215,0.000534735528719754
41918,0.000356490352479836
31129,0.000623858116839713
34171,0.000267367764359877
36611,0.0006684194108996925
47027,0.0004901742346597745
22121,0.000267367764359877
90357,0.000356490352479836
1725,0.000267367764359877
64185,0.000534735528719754
80216,0.000534735528719754
24237,0.0004901742346597745
32768,0.0006684194108996925
73684,0.0002228064702998975
69330,0.000356490352479836
20746,0.000178245176239918
55744,0.0003119290584198565
81722,0.000445612940599795
41415,0.000623858116839713
15929,0.00040105164653981553
69946,0.00040105164653981553
26813,0.000445612940599795
100788,0.000445612940599795
55236,0.00040105164653981553
92097,0.00040105164653981553
26603,0.0003119290584198565
61487,0.00040105164653981553
56098,0.000356490352479836
89698,0.0002228064702998975
59565,0.000445612940599795
50061,0.0003119290584198565
17552,0.00040105164653981553
10259,0.0004901742346597745
37083,0.0001336838821799385
33633,0.000356490352479836
65056,0.0001336838821799385
59183,0.000178245176239918
18640,0.0005792968227797335
48381,0.000178245176239918
63960,0.000534735528719754
27035,0.00040105164653981553
19533,0.0006684194108996925
85684,0.0003119290584198565
20431,0.000267367764359877
81649,0.000356490352479836
79987,0.0003119290584198565
36335,0.000356490352479836
47142,0.0001336838821799385
46591,0.000534735528719754
61152,4.45612940599795e-05
60371,0.000267367764359877
5298,0.000356490352479836
87852,0.00040105164653981553
44224,0.000267367764359877
46182,0.0002228064702998975
32901,0.000267367764359877
99998,0.000356490352479836
98706,0.000445612940599795
6822,0.0002228064702998975
62129,0.0002228064702998975
94708,0.000356490352479836
89049,0.0002228064702998975
87545,0.000356490352479836
54200,0.0004901742346597745
64191,0.000356490352479836
97014,0.000356490352479836
71859,0.0005792968227797335
94383,0.000445612940599795
51310,0.0004901742346597745
76527,0.000356490352479836
5701,0.0003119290584198565
5853,0.000267367764359877
17729,0.000178245176239918
59835,0.0004901742346597745
34022,0.0003119290584198565
72450,0.0003119290584198565
31267,0.000356490352479836
74456,0.0003119290584198565
62322,0.000712980704959672
12750,0.000267367764359877
20577,0.0003119290584198565
38558,0.00040105164653981553
48804,0.000356490352479836
79222,0.000534735528719754
70985,0.000356490352479836
87308,0.0003119290584198565
14179.0,0.0026291163495387906
19097,0.000178245176239918
22877,0.000356490352479836
32898,0.00040105164653981553
56683,0.000534735528719754
94535,0.000356490352479836
50465,0.000356490352479836
39057,0.000445612940599795
48823,0.0002228064702998975
41434,0.0005792968227797335
83345,0.0003119290584198565
11261,0.000178245176239918
45266,0.000445612940599795
74253,0.000267367764359877
23185,0.000356490352479836
53813,0.0001336838821799385
85545,0.0002228064702998975
7192,0.0002228064702998975
41721,0.00040105164653981553
25574,0.000178245176239918
100614,0.000445612940599795
5852,0.000534735528719754
96223,0.0005792968227797335
60960,0.00040105164653981553
31468,0.0006684194108996925
84625,0.0004901742346597745
70162,0.000445612940599795
79665,0.0003119290584198565
7843,0.0001336838821799385
75748,0.0003119290584198565
42611,0.0003119290584198565
35599,0.000356490352479836
6754,0.0001336838821799385
24168,0.0002228064702998975
79662,0.00040105164653981553
51786,0.0002228064702998975
74224,0.000178245176239918
97579,0.0005792968227797335
16832,0.000267367764359877
10727,0.000267367764359877
78403,0.0002228064702998975
42552,0.000178245176239918
79254,0.000534735528719754
31053,0.0006684194108996925
67252,0.000356490352479836
12125,0.0002228064702998975
46545,0.000356490352479836
35551,8.9122588119959e-05
90869,0.000445612940599795
49690,0.00040105164653981553
44159,0.00040105164653981553
59708,0.0003119290584198565
39158,0.0003119290584198565
17155,0.0005792968227797335
39416,0.0005792968227797335
80758,0.0005792968227797335
43348,0.000445612940599795
7063,0.00040105164653981553
19816,0.00040105164653981553
94360,0.000356490352479836
50881,0.000267367764359877
57690,0.0003119290584198565
57509,0.000534735528719754
83050,0.000356490352479836
71015,0.000534735528719754
94417,0.0005792968227797335
56404,0.000445612940599795
64713,0.000356490352479836
53146,0.0002228064702998975
55153,0.000178245176239918
9526,0.000267367764359877
79074,0.0003119290584198565
41386,0.000178245176239918
87011,0.000178245176239918
41750,0.0001336838821799385
39637,0.000178245176239918
1835,0.00040105164653981553
71049,0.0004901742346597745
81785,0.0002228064702998975
55489,0.000445612940599795
12688,0.000267367764359877
17419,0.0005792968227797335
91447,0.000267367764359877
19143,0.0003119290584198565
2710,0.0001336838821799385
85983,0.000178245176239918
38020,0.000356490352479836
68934,0.000356490352479836
57609,0.0004901742346597745
15210,0.0003119290584198565
40598,0.00040105164653981553
26543,0.0002228064702998975
85194,0.0001336838821799385
99456,0.000445612940599795
100261,0.0008466645871396105
26146,0.0004901742346597745
23181,0.00040105164653981553
1639,0.00040105164653981553
38240,0.000267367764359877
8825,0.0004901742346597745
99363,0.000445612940599795
84905,0.0005792968227797335
69987,0.0005792968227797335
13019,0.0003119290584198565
33571,0.000445612940599795
58008,0.0001336838821799385
91789,0.00040105164653981553
47436,0.000356490352479836
6051,0.000267367764359877
9360,0.0004901742346597745
62608,0.00040105164653981553
44308,0.000178245176239918
95132,0.000356490352479836
30084.0,0.00267367764359877
11000,0.000623858116839713
86698,0.000356490352479836
30084,0.0002228064702998975
55419,0.0003119290584198565
70695,0.000267367764359877
19959,0.000267367764359877
52852,0.0002228064702998975
53181,0.0001336838821799385
13434,0.0004901742346597745
91652,0.0004901742346597745
77195,0.000178245176239918
75147,0.0005792968227797335
18827,0.00040105164653981553
52742,0.000534735528719754
95001,0.000445612940599795
75305,0.000178245176239918
23329,0.0005792968227797335
15205,0.000445612940599795
24639,0.000356490352479836
23880,0.00040105164653981553
77253,0.000356490352479836
7921,0.0005792968227797335
31892,0.0003119290584198565
32146,0.0003119290584198565
62116,0.00040105164653981553
97573,0.000267367764359877
49948,0.000356490352479836
97385,8.9122588119959e-05
48806,0.0004901742346597745
18666,0.000445612940599795
3495,0.000534735528719754
63180,0.00040105164653981553
14877,0.0006684194108996925
92977,0.0006684194108996925
31421,0.000445612940599795
5834,0.0002228064702998975
8475,0.0004901742346597745
48713,0.0001336838821799385
29401,0.00040105164653981553
77624,0.0004901742346597745
48013,0.0003119290584198565
55706,0.0002228064702998975
60345,0.000445612940599795
39000,0.000267367764359877
47507,0.000356490352479836
76037,0.000534735528719754
62916,0.00040105164653981553
14634,0.000623858116839713
99533,0.000445612940599795
10821,0.000356490352479836
53693,0.000267367764359877
70819,0.000534735528719754
47286,0.0002228064702998975
84217,0.000534735528719754
70830,0.000178245176239918
40629,0.000445612940599795
39565,0.0003119290584198565
95744,0.00040105164653981553
95749,0.0005792968227797335
89534,0.000445612940599795
14980,0.0001336838821799385
22585,0.000267367764359877
7850,0.0005792968227797335
97465,0.000178245176239918
32413,0.00040105164653981553
56646,0.000356490352479836
38461,0.000534735528719754
80251,0.0003119290584198565
37231,0.000356490352479836
59442,0.000623858116839713
58476,0.000356490352479836
57064,0.0003119290584198565
96280,0.0001336838821799385
69488,0.0005792968227797335
6566,0.0002228064702998975
17527,0.00040105164653981553
43006,0.000623858116839713
31650,0.00040105164653981553
77974,0.0004901742346597745
99405,0.000267367764359877
81014,0.000356490352479836
98751,0.000445612940599795
60056,0.0003119290584198565
27204,0.0003119290584198565
72066,0.0003119290584198565
29686,0.0002228064702998975
17946,0.000267367764359877
6892,0.0003119290584198565
71149,0.000445612940599795
41486,0.000267367764359877
66003,0.000356490352479836
42959,0.00040105164653981553
36798,0.000178245176239918
34218,0.0002228064702998975
8568,0.000356490352479836
7143,0.000178245176239918
99963,0.0002228064702998975
100373,0.000178245176239918
52589,0.0002228064702998975
4838,0.0005792968227797335
36426,0.000712980704959672
20769,0.000356490352479836
92018,0.0003119290584198565
9685,0.000356490352479836
91409,0.0002228064702998975
57839,0.0003119290584198565
49010,0.0007575419990196515
66502,0.000534735528719754
46921,0.0004901742346597745
29699,0.0004901742346597745
95281,0.000267367764359877
66550,0.000445612940599795
99275,0.000178245176239918
83998,0.0005792968227797335
56461,0.000445612940599795
88001,0.00040105164653981553
93982,0.0003119290584198565
56012,0.00040105164653981553
36109,0.0001336838821799385
72706,0.00040105164653981553
80083,0.000178245176239918
27295,0.000267367764359877
50377,0.000445612940599795
15500,0.0003119290584198565
28085,0.0003119290584198565
85083,8.9122588119959e-05
57740,0.000356490352479836
61630,0.0003119290584198565
42104,0.000356490352479836
64196,0.0003119290584198565
78629,0.0001336838821799385
89126,0.0003119290584198565
39074,0.000445612940599795
85130,0.000178245176239918
64291,0.0002228064702998975
26809,0.00040105164653981553
87779,0.0002228064702998975
23776,0.000445612940599795
44379,0.0003119290584198565
83960,0.000267367764359877
99918,0.00040105164653981553
55504,0.000356490352479836
79033,0.0004901742346597745
34196,0.000445612940599795
30758,0.000623858116839713
84309,0.000356490352479836
69698,0.000534735528719754
86503,0.00040105164653981553
52122,0.000623858116839713
81377,0.000712980704959672
80925,0.000534735528719754
66395,0.0003119290584198565
18161,0.0002228064702998975
100861,0.000267367764359877
35189,0.0005792968227797335
54733,0.0002228064702998975
77230,0.0003119290584198565
19486,0.000534735528719754
4930,0.00040105164653981553
86984,0.000356490352479836
88846,0.000445612940599795
59639,0.000445612940599795
36773,0.0002228064702998975
95052,0.000623858116839713
25217,0.000445612940599795
75501,0.000356490352479836
98847,0.0003119290584198565
81882,0.000356490352479836
92196,0.0004901742346597745
74958,0.000712980704959672
87632,0.0004901742346597745
7453,0.0003119290584198565
67119,0.0004901742346597745
51950,0.0003119290584198565
87605,0.000267367764359877
61713,0.000267367764359877
55011,0.0004901742346597745
55588,8.9122588119959e-05
90771,0.00040105164653981553
100613,0.0003119290584198565
93720,0.000356490352479836
29415,0.000445612940599795
21021.0,0.002317187291118934
21021,0.000178245176239918
41518,0.000178245176239918
16133,0.000356490352479836
54433,0.0003119290584198565
1520,0.00040105164653981553
12695,0.0003119290584198565
98203,0.000356490352479836
76269,0.0003119290584198565
92703,0.000445612940599795
66667,0.0003119290584198565
3048,0.00040105164653981553
51359,0.000267367764359877
21092,0.00040105164653981553
25798,0.000445612940599795
16006,0.0003119290584198565
99943,0.0002228064702998975
47698,0.0002228064702998975
54137,0.0003119290584198565
61744,0.0005792968227797335
98845,0.000356490352479836
54451,0.0003119290584198565
25543,0.0002228064702998975
7369,0.0004901742346597745
2029,0.0001336838821799385
88155,8.9122588119959e-05
38232,0.000267367764359877
34036,0.000356490352479836
2369,0.000356490352479836
69228,0.000445612940599795
46412,0.000445612940599795
99147,0.000534735528719754
71415,0.000267367764359877
53625,0.0002228064702998975
98303,0.000356490352479836
22149,0.0002228064702998975
10840,0.00040105164653981553
62841,0.000356490352479836
41492,0.0002228064702998975
54671,0.000445612940599795
37727,0.00040105164653981553
88027,0.0008021032930796311
99152,0.0004901742346597745
55685,0.00040105164653981553
66892,0.0004901742346597745
28030,0.00040105164653981553
58819,0.0002228064702998975
92778,0.000267367764359877
74847,0.000356490352479836
52579,0.0002228064702998975
62207,0.000267367764359877
46930,0.0003119290584198565
84594,0.0007575419990196515
75170,0.0006684194108996925
38470,0.000356490352479836
9259,0.0005792968227797335
1615,0.000356490352479836
1786,0.00040105164653981553
85971,0.000445612940599795
89181,0.000356490352479836
74226,0.0003119290584198565
31438,0.0001336838821799385
64582,0.00040105164653981553
39350,0.00040105164653981553
31185,0.0003119290584198565
89530,0.0004901742346597745
4794,0.0003119290584198565
70534,4.45612940599795e-05
27895,0.000356490352479836
55732,0.000356490352479836
15935,0.000356490352479836
66364,0.000178245176239918
96620,8.9122588119959e-05
76208,0.000445612940599795
91350,0.000267367764359877
89789,0.000534735528719754
85072,0.00040105164653981553
32653,0.000267367764359877
86035,0.0002228064702998975
63025,0.000623858116839713
50787,0.000267367764359877
11560,0.000356490352479836
100488,0.0002228064702998975
5501,0.000178245176239918
11965,0.00040105164653981553
77446,0.0001336838821799385
19360,0.000445612940599795
75074,0.00040105164653981553
45553,0.000267367764359877
11183,0.0001336838821799385
43656,0.0003119290584198565
19208,0.000267367764359877
22228,0.000267367764359877
59507,0.000534735528719754
89848,0.000267367764359877
30553,0.0003119290584198565
67815,8.9122588119959e-05
19335,0.00040105164653981553
61604,0.000267367764359877
29302,0.000445612940599795
96457,0.0005792968227797335
44372,0.000534735528719754
15104,0.00040105164653981553
62452,0.000445612940599795
61981,0.000445612940599795
39327,0.000445612940599795
83788,0.000534735528719754
5119,0.0005792968227797335
43340,0.0005792968227797335
15004,0.000712980704959672
69809,0.0003119290584198565
76065,0.000267367764359877
15737,0.0004901742346597745
36379,0.000445612940599795
35130,0.00040105164653981553
23076,0.00040105164653981553
23839,0.0003119290584198565
82472,0.0002228064702998975
38408,0.0002228064702998975
97986,0.000267367764359877
9828,0.0004901742346597745
41482,0.000356490352479836
35813,0.0004901742346597745
69924,0.00040105164653981553
35244,0.0004901742346597745
41369,0.000356490352479836
14124,0.000445612940599795
73027,0.0005792968227797335
36580,0.00040105164653981553
63048,0.00040105164653981553
70887,0.000534735528719754
75665,0.000534735528719754
31785,0.00040105164653981553
62078,0.0002228064702998975
63443,0.000267367764359877
54592,0.000623858116839713
76665,0.0004901742346597745
99868,0.000623858116839713
64994,0.000267367764359877
100280,0.0003119290584198565
73468,0.000178245176239918
82719,0.000267367764359877
9387,0.000267367764359877
32391,0.00040105164653981553
81295,0.0001336838821799385
20792,0.00040105164653981553
64130,0.000178245176239918
37526,0.000712980704959672
13344,0.000356490352479836
53382,0.0005792968227797335
