user_id,FASHIONABLE_SPORTSWARE_SHOP,TRAINER_SHOP,SPORT_SHOP,RUNNING_SHOP,GREENGROCER,GYM,positive_spend,TAKEAWAY,CHINESE_TAKEAWAY,TAKEAWAY_CURRY,LIQUORE_STORE,WHISKEY_SHOP,WINE_CELLAR,WINE_BAR,WHISKEY_BAR,PUB,G&T_BAR,COCKTAIL_BAR,LOCAL_WATERING_HOLE,BAR,LOCAL_PUB,KEBAB_SHOP,negative_spend,net_spend
4230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.60999999999999,305.51,200.6,0,0.0,10.0,60.5,33.0,1196.58,14.0,13.5,1189.5,902.5,338.38,0.0,4504.68,-4504.68
42296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.91,140.81,354.47,0,74.98,8.99,134.0,159.5,1570.28,185.0,256.0,1006.5,1053.5,498.36,247.0,6044.3,-6044.3
42294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.980000000000004,9.0,608.5,398.0,698.0,640.5,459.5,263.0,568.5,0.0,17.5,3721.48,-3721.48
84169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.84,323.89,337.97,0,0.0,0.0,0.0,0.0,1398.37,0.0,0.0,1177.0,811.5,79.18,0.0,4769.75,-4769.75
42196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.24,354.29,264.9,0,19.99,29.99,96.0,129.5,1232.36,131.0,73.0,678.0,904.5,353.06,29.0,4607.83,-4607.83
42104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.16,58.78,432.44,0,0.0,27.990000000000002,1.5,1.5,1593.47,0.0,3.0,768.5,672.5,375.71,19.0,4102.55,-4102.55
42056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.979999999999997,49.99,88.0,72.0,1023.0,26.5,78.5,823.5,873.0,0.0,230.5,3293.9700000000003,-3293.9700000000003
84193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.88,132.65,179.38,0,0.0,0.0,0.0,0.0,1158.2,0.0,0.0,608.5,623.0,359.17,14.0,3358.78,-3358.78
42040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.44,303.27000000000004,451.85,0,58.99,0.0,11.0,0.0,1236.22,39.0,71.0,844.0,1313.5,412.87,0.0,4924.14,-4924.14
84242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.55,390.61,244.29000000000002,0,21.0,54.98,33.5,11.0,1403.19,9.5,53.0,917.5,1024.0,182.65,13.0,4605.7699999999995,-4605.7699999999995
84251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.99,260.4,342.05,0,0.0,0.0,175.0,164.5,2018.74,134.0,126.0,949.5,1190.0,233.47,9.0,5882.650000000001,-5882.650000000001
84262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.55,154.29,168.37,0,133.97,0.0,38.0,9.5,1150.64,46.5,35.5,803.5,836.5,395.31,4.5,4245.13,-4245.13
84498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,55.72,266.73,0,0.0,0.0,31.0,151.5,1129.86,124.0,97.5,803.0,871.0,169.6,8.0,4037.91,-4037.91
41505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.07,284.90999999999997,429.6,0,41.989999999999995,29.98,55.5,71.5,1884.02,62.5,0.0,1466.5,1774.5,331.85,24.0,6869.92,-6869.92
84535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.98,154.9,321.63,0,0.0,67.98,79.5,247.0,1170.71,151.5,84.5,940.5,1380.0,375.3,16.0,5348.5,-5348.5
84763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.39,359.17,184.49,0,29.99,9.0,0.0,0.0,1346.23,0.0,0.0,1083.5,864.5,384.7,246.0,4736.97,-4736.97
41032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.89,190.82,228.37,0,19.99,0.0,530.5,351.5,1300.78,292.5,557.5,345.5,607.5,152.04000000000002,24.0,4925.89,-4925.89
40966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.03999999999999,378.15,445.31,0,74.99,0.0,0.0,0.0,1430.61,0.0,0.0,1325.5,746.5,274.69,12.5,4780.29,-4780.29
40953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.72,299.18,440.40999999999997,0,49.99,0.0,0.0,0.0,1213.87,0.0,0.0,1259.5,853.5,313.26,13.0,4759.43,-4759.43
84795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.45,548.16,160.21,0,76.97,49.99,216.5,117.5,1586.51,141.5,94.5,877.0,1038.5,160.4,282.5,5712.69,-5712.69
84803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.43,269.78,333.87,0,74.99,41.989999999999995,338.0,320.5,1277.63,137.5,291.0,1052.0,1248.5,339.58000000000004,12.0,6108.77,-6108.77
40926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.89,639.18,224.5,0,8.99,24.99,9.0,0.0,1496.75,38.5,45.0,1711.5,1282.5,221.84,3.0,5890.64,-5890.64
84840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.37,503.68,124.7,0,38.989999999999995,47.980000000000004,154.0,148.0,1511.49,183.5,329.5,1172.0,1311.0,336.1,230.0,6319.31,-6319.31
40921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.96,497.35,243.68,0,12.0,67.99000000000001,10.5,22.5,1494.92,48.0,10.5,1461.5,1374.5,552.86,27.5,6071.759999999999,-6071.759999999999
8487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.02,193.68,453.9,0,0.0,19.99,512.5,476.0,872.19,351.5,446.0,212.5,600.0,335.93,209.5,5004.710000000001,-5004.710000000001
84876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.18,308.57,398.98,0,12.0,0.0,24.5,21.0,971.11,50.5,44.0,1069.0,828.5,378.36,11.5,4267.2,-4267.2
40901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.88,149.19,201.83999999999997,0,0.0,12.0,23.5,46.5,1411.86,46.0,78.5,1028.0,1048.0,360.82,21.5,4871.589999999999,-4871.589999999999
40836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.13,407.74,255.51,0,19.99,99.98,303.0,418.5,901.9399999999999,475.0,350.0,649.5,894.0,154.9,213.5,5569.69,-5569.69
4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,436.53,187.54000000000002,0,31.99,0.0,352.0,449.0,1190.14,427.5,384.5,247.5,503.5,343.88,13.0,4937.08,-4937.08
40752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.67999999999999,280.82,327.76,0,79.97999999999999,39.989999999999995,23.5,0.0,1563.32,63.0,154.0,1305.5,1301.0,79.17999999999999,16.0,5357.7300000000005,-5357.7300000000005
40745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.34999999999997,180.62,208.97,0,9.0,74.99,418.5,455.5,1163.63,377.0,472.5,460.5,546.5,167.55,17.0,4909.610000000001,-4909.610000000001
84766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.17000000000002,628.18,203.66,0,0.0,84.99,444.0,344.5,825.19,442.0,494.0,258.0,891.5,426.94,24.5,5316.63,-5316.63
4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.17,171.01,250.60999999999999,0,8.99,49.99,0.0,0.0,1669.92,0.0,0.0,879.5,1257.0,302.46000000000004,8.0,4946.650000000001,-4946.650000000001
41495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.5,213.89,250.41,0,19.99,0.0,528.5,386.0,1333.53,564.0,489.0,365.5,818.0,324.49,24.5,5772.3099999999995,-5772.3099999999995
41202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.75,105.51,244.49,0,158.96999999999997,0.0,646.5,822.0,1047.16,443.5,729.0,221.0,877.5,260.82,40.5,5914.7,-5914.7
41487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.68,409.79,238.56,0,0.0,10.0,26.5,10.5,1311.88,38.5,119.0,1030.5,932.0,187.75,7.5,4496.16,-4496.16
84579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.91,246.75,219.4,0,10.0,103.97999999999999,543.5,400.5,1236.22,676.0,418.5,345.5,1011.0,133.67000000000002,230.0,5780.93,-5780.93
4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.63,486.12,291.43,0,38.98,0.0,303.5,531.5,1218.21,382.0,405.5,270.0,794.5,304.9,43.0,5381.2699999999995,-5381.2699999999995
4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.36,180.4,205.51,0,9.0,28.979999999999997,98.0,70.5,1467.69,23.0,61.0,1108.0,1273.5,355.92,14.0,5252.860000000001,-5252.860000000001
41404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.9,223.26,271.02,0,0.0,94.99,0.0,0.0,1073.29,0.0,0.0,842.0,736.5,336.94,49.5,3762.4,-3762.4
84625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.19,148.78,194.89,0,0.0,21.0,376.5,679.0,1061.55,341.5,408.5,266.5,515.5,388.57,9.5,4650.98,-4650.98
84632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.06,216.12,414.49,0,49.99,12.0,494.5,450.5,1008.58,559.0,493.0,49.5,821.5,249.39,6.0,5097.63,-5097.63
84658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,467.0,636.5,793.5,542.0,618.0,113.0,770.0,0.0,214.5,4154.5,-4154.5
84687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.55,260.81,223.06,0,24.99,49.99,0.0,0.0,1292.17,0.0,0.0,1473.5,1359.5,322.05,30.5,5345.12,-5345.12
84699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03999999999999,287.76,276.93,0,10.0,0.0,512.0,449.0,915.84,490.0,452.5,428.5,1199.5,299.39,45.5,5438.96,-5438.96
84702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.08,185.72,294.29999999999995,0,0.0,28.979999999999997,47.5,80.0,1707.72,96.0,46.5,1790.0,1764.5,138.98000000000002,9.0,6523.280000000001,-6523.280000000001
41378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,419.0,450.5,667.5,330.0,570.0,77.5,602.5,0.0,6.0,3133.0,-3133.0
41360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.4,259.59000000000003,165.51,0,12.0,0.0,84.0,11.0,1312.3,92.5,14.5,1058.5,1012.5,275.90999999999997,15.5,4744.21,-4744.21
41304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.95,115.5,280.21,0,108.96,83.99,85.0,128.0,1507.73,213.0,79.0,1273.0,1253.0,351.64,15.5,5771.4800000000005,-5771.4800000000005
4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.26,176.32,434.28999999999996,0,74.99,0.0,365.5,395.0,964.98,381.5,456.0,363.0,648.5,366.53,6.0,4815.87,-4815.87
47138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.1,392.86,193.66,0,0.0,12.0,478.5,358.0,1164.65,442.5,544.0,332.5,950.5,312.65,249.5,5736.42,-5736.42
47173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.88,336.95,234.28,0,17.990000000000002,9.0,102.5,58.5,1332.96,104.0,56.5,989.0,1121.5,259.59,181.5,4888.15,-4888.15
82341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.38,370.63,253.88,0,0.0,24.99,307.5,310.0,989.75,444.0,234.0,470.0,847.5,215.31,22.5,4659.4400000000005,-4659.4400000000005
52682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.83,245.51,250.01,0,0.0,138.95999999999998,78.0,66.5,1505.76,53.0,49.5,1152.0,1281.5,348.96999999999997,267.5,5709.04,-5709.04
79698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.39,134.89,280.0,0,43.989999999999995,0.0,10.5,25.0,1514.88,72.5,15.5,941.0,1113.5,331.83,27.5,4870.48,-4870.48
7970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.06,400.39,220.2,0,24.99,69.98,167.5,142.5,1247.07,287.5,137.0,1053.0,1065.0,166.12,44.5,5238.81,-5238.81
52756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.40999999999997,186.54000000000002,336.93,0,29.99,10.0,355.0,334.0,1070.88,473.0,518.0,321.5,674.0,296.12,9.0,4935.37,-4935.37
52735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.81,270.82,186.73,0,0.0,19.0,0.0,21.0,1386.47,0.0,25.0,1429.0,1326.0,220.2,36.0,5340.03,-5340.03
52704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.29,156.13,326.94,0,0.0,10.0,11.5,33.5,1636.33,39.0,30.0,1247.5,1502.0,174.7,23.5,5455.39,-5455.39
52689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.57,327.55,352.04,0,149.98,74.99,469.5,319.5,1151.75,469.5,523.0,321.5,815.5,236.32999999999998,265.0,5664.71,-5664.71
79779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.28,114.27,346.33,0,18.990000000000002,69.98,92.0,119.0,2000.29,97.0,119.0,847.5,1453.0,215.1,34.5,5741.24,-5741.24
79829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.22,391.44,293.05,0,61.99,59.99,133.5,157.0,1540.71,241.0,264.0,1275.0,1274.0,285.92,33.5,6292.32,-6292.32
53177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.27,324.48,245.51999999999998,0,149.98,74.99,454.5,659.0,1107.74,689.0,467.0,532.5,1082.5,379.59,28.0,6418.07,-6418.07
5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.82,399.78999999999996,337.75,0,49.99,74.99,343.0,457.5,1368.12,627.5,329.5,239.5,963.5,121.84,11.5,5845.3,-5845.3
52621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1,258.58,325.90999999999997,0,19.0,104.97999999999999,437.0,338.0,1237.61,443.0,592.5,227.5,819.0,328.78,3.5,5420.46,-5420.46
52604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.97,326.74,148.16,0,94.97999999999999,12.0,0.0,4.5,1136.2,1.5,4.5,1081.0,1043.5,440.62,250.5,4853.17,-4853.17
52580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.27,306.33,374.06,0,74.99,0.0,11.5,46.0,1449.27,11.0,0.0,1039.0,783.0,238.36,31.5,4819.28,-4819.28
52571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.15,210.81,257.76,0,99.97999999999999,38.989999999999995,33.0,36.0,1490.31,50.0,15.0,1131.0,1271.0,124.91,11.5,5007.41,-5007.41
5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,19.99,30.0,22.0,1200.5,66.5,135.0,1200.0,987.0,0.0,229.0,3901.99,-3901.99
5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.81,245.3,244.49,0,38.989999999999995,0.0,53.5,67.5,1383.02,123.0,34.0,1038.0,1251.5,414.69,17.5,5192.3,-5192.3
52798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.5,203.88,320.21,0,108.96,102.97,483.0,415.5,1195.22,531.5,656.0,70.5,993.5,305.31,23.5,5724.55,-5724.55
5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.65999999999997,213.27,351.23,0,74.98,0.0,10.0,14.5,1449.53,0.0,14.5,1287.5,1500.5,331.02,24.0,5554.6900000000005,-5554.6900000000005
5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.54000000000002,471.84000000000003,429.16999999999996,0,0.0,0.0,33.0,112.0,1800.08,15.0,0.0,1409.5,1695.5,169.39,17.0,6389.02,-6389.02
52871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.68,192.66,554.6800000000001,0,59.98,49.98,486.0,428.0,1193.42,950.0,471.5,281.0,755.0,203.67,195.5,6066.07,-6066.07
53137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.25,413.27,222.05,0,49.98,0.0,392.0,363.0,1514.17,436.0,251.0,430.5,1283.5,338.17,179.0,6164.89,-6164.89
79495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31.99,750.5,378.0,706.0,337.5,469.5,260.0,565.5,0.0,23.0,3521.99,-3521.99
53062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.58,157.96,208.16,0,49.99,0.0,11.0,79.5,1694.48,73.5,100.0,1234.0,1007.0,387.96,18.5,5190.63,-5190.63
79510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.28,297.95,87.96000000000001,0,0.0,74.99,12.5,0.0,1015.95,18.0,56.0,754.5,1124.0,346.34000000000003,20.0,4031.4700000000003,-4031.4700000000003
5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.83,470.0,281.01,0,0.0,0.0,0.0,0.0,2145.61,0.0,0.0,1840.0,2188.5,336.94,195.5,7799.389999999999,-7799.389999999999
53016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.83,217.75,241.42000000000002,0,0.0,10.0,355.5,433.5,598.44,594.5,381.0,319.0,737.5,177.55,16.5,4613.490000000001,-4613.490000000001
5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.67,345.12,284.27,0,0.0,49.99,0.0,0.0,1618.68,0.0,0.0,1135.0,1420.5,411.21999999999997,21.5,5739.95,-5739.95
79531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.88,429.19,179.38,0,0.0,74.99,80.0,104.0,1451.27,48.5,80.0,889.0,1223.5,382.86,8.0,5214.57,-5214.57
52977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.85999999999999,362.24,385.52,0,12.0,67.97,140.5,56.5,1767.64,95.0,69.5,1771.5,1348.5,241.44,25.5,6526.67,-6526.67
52969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.79,546.14,333.06,0,69.99000000000001,20.990000000000002,30.5,25.5,1458.42,60.5,20.0,1125.5,1168.0,275.91,9.0,5592.3,-5592.3
79551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.28,353.25,272.04,0,39.989999999999995,31.0,175.5,71.5,1578.75,86.0,65.5,1202.0,1326.0,322.67,39.5,5856.98,-5856.98
52943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.989999999999995,67.97,149.5,98.5,1521.5,313.0,144.5,1460.0,1426.0,0.0,49.5,5269.46,-5269.46
52883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.83,177.56,543.26,0,0.0,0.0,25.0,55.0,1425.62,23.0,23.5,1063.0,1051.5,267.97,21.5,4938.740000000001,-4938.740000000001
52873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.61,281.03,276.13,0,0.0,0.0,67.5,77.0,1197.63,14.0,99.0,718.5,1016.5,505.71999999999997,14.0,4597.62,-4597.62
79656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.66,282.64,257.55,0,9.0,0.0,427.0,235.0,1069.28,568.0,418.0,134.5,573.5,266.12,12.0,4595.25,-4595.25
52422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.61,245.1,247.35,0,0.0,0.0,0.0,0.0,1550.36,0.0,0.0,1050.0,1106.5,291.01,31.0,4731.93,-4731.93
52415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.01,278.77,190.61,0,168.98,28.990000000000002,67.5,205.0,1754.68,88.0,152.5,1324.0,1671.0,147.95999999999998,25.0,6304.0,-6304.0
79924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.11,288.37,245.72,0,0.0,0.0,83.0,77.5,1337.86,71.5,78.5,1333.5,1364.5,267.15,42.0,5415.709999999999,-5415.709999999999
51837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.40999999999997,325.71,307.15000000000003,0,21.0,47.97,78.0,284.5,1449.88,74.0,197.5,1130.5,1387.0,292.03,21.0,5916.65,-5916.65
51766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.88,213.06,216.33,0,29.99,19.99,106.0,110.5,1178.33,85.0,128.5,919.0,801.5,278.78,0.0,4370.86,-4370.86
51752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.84,165.92,420.43,0,24.0,179.95,142.0,104.5,1868.1299999999999,145.5,128.5,1176.0,1317.0,245.32,25.0,6134.09,-6134.09
5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.88,363.87,467.76,0,9.0,12.0,47.5,85.5,1557.85,21.0,136.0,1438.5,1202.0,141.01999999999998,246.5,5862.379999999999,-5862.379999999999
80202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,149.95999999999998,29.99,25.5,30.0,946.5,19.5,19.5,975.5,1109.0,0.0,36.0,3341.45,-3341.45
51671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81,210.01,400.01,0,73.97,0.0,581.0,559.0,1548.87,344.5,300.5,416.0,795.5,389.59000000000003,25.0,5704.76,-5704.76
51654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.23,84.28999999999999,304.5,0,20.990000000000002,88.98,85.0,87.5,1391.34,150.0,134.0,1019.5,1185.5,215.51,24.5,5203.84,-5203.84
5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.32,320.0,84.08,0,0.0,10.0,0.0,66.5,1610.98,26.0,31.0,1218.0,1027.5,373.68,17.0,5231.06,-5231.06
51590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.9,181.42000000000002,281.21999999999997,0,84.99,19.99,141.5,43.0,1425.99,146.0,51.5,1192.0,1310.0,404.9,198.5,5755.91,-5755.91
80252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4,303.67,222.24,0,0.0,49.98,101.5,10.0,1803.82,78.5,64.0,1307.0,1222.5,454.89,43.0,6041.5,-6041.5
51517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.68,153.04999999999998,552.26,0,0.0,0.0,153.5,75.0,1692.07,168.5,133.5,1145.5,933.0,300.2,8.0,5698.259999999999,-5698.259999999999
51359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.04,295.09,142.25,0,0.0,0.0,0.0,0.0,934.37,0.0,0.0,834.0,1043.5,403.66,8.0,3942.91,-3942.91
51335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.96,239.39,583.0699999999999,0,59.99,12.0,62.5,48.5,1452.46,96.5,50.5,1081.5,1012.5,113.68,8.5,5140.05,-5140.05
51295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.88,105.52,341.64,0,0.0,8.99,44.0,49.5,1475.3,22.0,53.5,1009.5,934.0,222.82999999999998,206.0,4676.66,-4676.66
51294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.75,254.49,126.73,0,74.99,33.0,269.0,103.0,1284.08,30.0,122.5,1153.5,1547.0,400.0,14.0,5750.04,-5750.04
80424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.63,270.2,326.75,0,8.99,28.979999999999997,9.0,16.5,1283.41,24.0,31.5,808.5,1072.0,234.07,18.5,4374.03,-4374.03
51790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.14,155.3,256.95,0,8.99,74.98,199.5,211.5,1639.35,107.5,87.5,944.5,1364.0,221.23000000000002,20.5,5528.9400000000005,-5528.9400000000005
80106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.27,232.03,382.84000000000003,0,0.0,0.0,63.5,156.0,1447.09,173.0,67.5,1284.0,1244.0,534.28,12.0,5859.509999999999,-5859.509999999999
52410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.45,70.61,170.2,0,38.98,74.99,510.5,467.0,699.48,530.5,531.5,133.5,556.0,293.28,3.5,4252.49,-4252.49
51973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.33,167.35,233.67000000000002,0,41.989999999999995,19.99,391.5,690.5,946.62,397.5,585.5,372.0,656.5,32.45,15.0,4776.9,-4776.9
52377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.04,303.88,435.3,0,54.98,0.0,111.5,70.5,1548.71,80.5,123.0,902.0,877.0,429.6,184.0,5333.01,-5333.01
79951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.39,73.87,184.49,0,33.98,0.0,0.0,0.0,1751.04,0.0,0.0,1361.5,1373.0,312.45,18.5,5338.22,-5338.22
79963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,54.98,563.5,392.5,648.5,439.5,586.0,257.0,691.0,0.0,14.0,3646.98,-3646.98
79971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.05,263.67,367.76,0,0.0,39.989999999999995,91.5,38.0,1464.04,11.0,39.5,1470.0,1136.5,327.35,196.0,5807.360000000001,-5807.360000000001
5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.41,204.68,263.66,0,34.989999999999995,29.99,0.0,23.5,1608.55,52.0,11.5,868.0,965.0,134.89,12.0,4509.17,-4509.17
52347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,279.19,468.78999999999996,0,49.99,19.99,375.5,413.5,816.02,530.5,426.5,226.0,687.0,366.34,0.0,4989.32,-4989.32
52317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.91,318.78,391.43,0,12.0,54.98,142.0,76.5,1626.46,88.5,86.5,1137.0,1066.5,323.06,11.5,5551.12,-5551.12
80005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.82999999999998,226.13,434.27,0,22.0,183.95,193.5,88.5,1355.77,192.5,46.5,1092.5,1173.5,348.15999999999997,203.5,5712.61,-5712.61
5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.01,154.29,242.02999999999997,0,24.99,0.0,184.0,42.0,1339.46,179.5,158.5,1164.5,1239.5,417.76,33.0,5610.54,-5610.54
52150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.54999999999998,265.72,520.83,0,0.0,0.0,0.0,0.0,1428.69,0.0,0.0,867.5,1087.5,139.6,13.0,4510.39,-4510.39
80047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.27,252.86,323.87,0,24.99,50.989999999999995,581.0,446.0,1152.44,424.0,642.0,149.5,676.5,203.67000000000002,31.5,5302.59,-5302.59
52075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9,357.56,262.05,0,0.0,0.0,55.5,32.0,1579.52,38.5,220.5,1312.5,1038.5,288.16,40.5,5410.19,-5410.19
52012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.02,277.96,445.73,0,29.99,133.96,77.0,64.5,1417.8,108.5,100.5,1107.5,1038.5,259.8,47.0,5389.76,-5389.76
52009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.24,227.35,370.4,0,0.0,8.99,0.0,0.0,1323.0,0.0,0.0,1196.0,960.5,348.78,31.5,4638.759999999999,-4638.759999999999
52007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.44,275.92,120.61999999999999,0,129.97,111.98,1.5,9.0,854.99,19.5,18.0,877.0,833.0,216.33,22.5,3731.75,-3731.75
53173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.11,229.79000000000002,204.89,0,27.990000000000002,0.0,66.0,132.0,1560.84,48.0,21.5,1179.5,1401.0,138.57,22.0,5287.19,-5287.19
79456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.25,334.89,374.09,0,10.0,0.0,56.0,76.5,1025.47,25.0,25.5,1109.5,835.0,300.41,20.0,4404.61,-4404.61
